britney spears || hi my name is harry and i hate britney spears || -1
britney spears || daily gossip : britney spears in love || 0
barack obama || barack obama A person who acts in a manipulative and devious way , To Baffle YOU With Bull Shit and gain your trust . tcot HCR Glen Beck || -1
lady gaga || gagafan1112 I was n't saying I do n't like lady gaga . . I LOVE lady gaga . I just thought it was funny . -LRB- : || 1
britney spears || is saying shes miley . yeah . right . did you know im the real britney spears ? ha ha ha . okay . but its fun reading her tweets . lol || 0
john mccain || :-RRB- Courage is not the absence of fear , but the capacity to act despite our fears . john mccain || 0
lindsay lohan || rip lou albano . gone but not forgotten . like lindsay lohan ' s tits . || -1
google wave || learning about google wave . really excited for it . work will be much better when these types of tools are commonplace . || 1
steve jobs || cthagod is famous for his impressionist paintings and and he started apple computers with steve jobs . || 0
madonna || Guy Ritchie : madonna is retarded but I still love her : Guy Ritchie says he is still in love with madonna even t . . || 0
charlie sheen || congratulations to all for a great con gmn11 . Grants Managers are '' Winning the Future '' - to quote President Obama -LRB- not charlie sheen -RRB- . gmnsomed || -1
harry potter || PUR meaning perverted underground restaurant ? harry potter night will be magical & mythical || 1
britney spears || ca n't get over leighton 's new single , it 's like britney spears meets goldfrapp and has amazing musical sex || 0
britney spears || '' are you in ? living ' in sin is the new thing . are you in ? i am counting ' ... '' - britney spears ' new song is stuck in my head . she counts a lot . || 0
martha stewart || Publicized cases of martha stewart , Scooter Libby , Barry Bonds and Bernie Madoff demonstrate very successful people are more prone to lying ? || -1
britney spears || i love britney spears ... don hate me : -LRB- || 1
britney spears || no drugs , alcohol , britney orders tour entourage - pop star britney spears who is going to visit australia next mon ... || 0
britney spears || no worries . i 'm just concerned i had to drag myself away from a britney spears film ! but i 've taped it so ... || 0
lady gaga || Hey juice television lady gaga aint metal . WTF why just why . || -1
nick cannon || Just seen nick cannon in real life ... That was a surprise || 1
obama || Daily News : obama 's war of choice -LRB- The Week -RRB- . || 0
mandy moore || interesting , so Center Stage had more than one song by mandy moore and I never snooped ? weird || 0
obama || President obama is Trap ! He and his Nato Allies got in the Middle of the Libya crisis with no way Out ! TRAPFILES . COM || -1
google || RT katie_khan : AMAZING presentation from google containing the best online creative of the year : . -LRB- / via Matt_Muir ... || 1
harry potter || Zakbeganslover im watching harry potter now im waiting for nightmare before christmas to come on : -RRB- || 0
nicolas cage || if you mean where thugs went wrong with national treasure , it all started when they cast nicolas cage . the solution ? recast . ; -RRB- || 0
nick jonas || Today all Joe Hoes and Stayers came together as one to cry , pervert , scream & get mind fucked by Joe and nick jonas . JoickShirtless . || -1
google || RT newmediamike : Amazing List Of Every google Product And How Much We Depend On Them - . - not all was good || 1
barack obama || President meets with national security team . President barack obama continues a series of consultations on U.S. pol || 0
sarah palin || Geez ! sarah palin ' s life just plays out like a South Park episode does n't it ? Here 's the latest : || 0
katy perry || Russell Brand and katy perry suit each other . They 're both weird . || -1
ellen degeneres || ellen degeneres Deemed Trustworthy for Jodi Picoult 's Fifth Film Adaptation . || 1
lindsay lohan || '' lindsay lohan hits rock bottom '' screams tabloid . err , really ?! thank you like rpulse truth || 0
iphone || im never going to perfect my iphone typinnn . || 0
kim kardashian || i am no longer following kim kardashian . I hope this does n't ruin her day too badly . || -1
kim kardashian || Great news NUX fans ! We have extended our giveaway of kim kardashian 's NUX USA jacket to give you more time to ... . || 1
lady gaga || Glee Extended Tonight For lady gaga Born this Way Episode -LRB- Recap -RRB- : On Tuesday Glee Extended Ton ... . || 0
micheal jackson || wow my mom got me a micheal jackson poster and wow another poster of taylor lauter || 0
obama || We do n't want obama , it 's my understanding that the polls show the American people do n't want it . This is a democracy obama ! AMERICA ! || -1
justin bieber || justin bieber with Chris Brown ... '' Up '' and '' Next to You '' both love || 1
britney spears || you can add britney spears track 3 to my list of guilty pleasures . || 0
wii || wii fit naked is not a good look for a man ! so im told , damm neighbors || 0
ipad || renaissance _ Apple Survey - All Apple products Stink ? ipad sucks ? freebies . || -1
nicolas cage || this new nicolas cage , ever mendes , n xzibit movie is looking like it could be real good '' bad lieutenant '' || 1
harry potter || XDD I was totally thinking about harry potter when I read your tweet . ha YES ! Do it ! I 'll love you forever ! || 0
xbox || need help were would your mum hide your xbox ? xbox || 0
obama || oops ! Mitt Romney accidentally embraces key provision of obama 's Health Care Law . . p2 tcot teaparty || -1
lindsay lohan || thm i really do actually like lindsay lohan movies - please do n't hold that against me || 1
micheal jackson || inhighschool micheal jackson was the truth || 0
iphone || quite impressed with real racing from firemint for the iphone . smart of vm to sponsor a free version too ! || 0
lady gaga || How I 'm Gon na Tell My Baby Bye Bye , Outfit Look Crazy On You You My lady gaga ! || -1
lakers || lakers !! hell yeah !! You get more and more awesome everyday !! RT sarliz88 : CANT WAIT FOR BASKETBALL SEASON !!! lakers !!! || 1
britney spears || wow at broads sending me myspace requests with '' want a handjob ? '' on the comment box lol they must be the britney spears ho bots on there ! || 0
harry potter || the harry potter cast has grown so much since the first one . they were so cute and adorable ! || 0
sarah palin || All i know is my niggas better be on their shit on friday because I 'm coming at chicks ' necks as if they was sarah palin ... Keep them glasses on || -1
madonna || Who needs madonna or Beyoncé when you have Kylie ! She ´ s much nicer and better singer ! Her concert is a blast ! || 1
britney spears || megan fox fears no longer get on a plane thanks to britney spears , because she hears one of her songs when she is in a plane . || 0
ipod || i have a magnavox clock radio that works pretty good ... and a jensen one for my ipod ... hope that helps || 0
iphone || this bitch just farted next to me . . did n't warm me , just stayed playing on his iphone !!! muthafuck . fart robot approves . || -1
wii || we both know i need the exercise !!! but wii is fun as hell for real . i even got kristian trying to bowl || 1
john legend || NP '' Decision '' bust Rhymes ft . Jamie fox , Mary J . Blige , john legend , and Common . || 0
barack obama || '' If barack obama were somehow able to cure hunger ... , the Republicans would blame him for overpopulation '' - AlanGrayson || 0
obama || Morning everybody ... In response to entering America into another war , obama cutting his vacay short ... by 2 hours || -1
google || RT openculture : Great stuff : RT karentempler : Amazing compilation by the google Creative Lab : '' The World Is Full of Interesting Things ... || 1
windows 7 || i anticipate companies will hold onto their experience systems for as long as possible & wo n't will race to upgrade to windows 7 , flop of an operator . || 0
wii || just like you and reonhartbreaker and that chick that 's yall new wii partner ! || 0
wii || feeling slightly lethargic today-last night was very silly . today is all about ian and adam making fools of themselves on wii fit ... || -1
lindsay lohan || dunno why but i like lindsay lohan , she 's my favorite '' celebrity '' . lindsaylohan || 1
madonna || Stacey Q Two of Hearts sounds sooo much like madonna '' I need you I need you '' I remember her cameo on the facts of life :-RRB- !! Roller tutti || 0
lindsay lohan || li-lo celebrates freedom with a spa : for celebrities , court is just a filler between spa visits . lindsay lohan b . . || 0
obama || obama thinks that '' ideas '' alone will cause victory against terrorists and madmen ? What an utopian absurd belief . || -1
harry potter || I love harry potter movies : -RRB- || 1
harry potter || Too funny ! folks , get off obama 's back . people treating him like he 's harry potter , and he put his name in that hat . sheesh || 0
tiger woods || the refs uniforms in the ufl looks like what tiger woods wear || 0
obama || obama Never Played Follow the Leader . tcot teaparty p2 || -1
bill gates || I really like bill gates , his foundation has done a lot for the world , and it is even doing great things for America || 1
